CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location,name_clean,zip_clean,address_raw_ins,address_clean_ins,yelp_id,name,rating,review_count,price,categories,address1,city,state,postal_code,latitude,longitude,url,address_raw_yelp,address_clean_yelp,name_clean_ins,address_clean,name_clean_yelp
50139259,SHANGHAI TIME,Manhattan,273,WEST   38 STREET,10018,6463516699,Chinese,4/7/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,29.0,C,4/7/2025,11/26/2025,Cycle Inspection / Re-inspection,40.75430802,-73.99066967,105.0,3.0,11300.0,1014473.0,1007880009.0,MN17,POINT (-73.990669673639 40.754308016051),SHANGHAI TIME,10018,273 WEST   38 STREET,273 WEST 38 STREET,wRCtNWi6QSjhxYVqSh3j4A,Shanghai time,4.2,144,$$,Shanghainese,273 W 38th St,New York,NY,10018,40.754645,-73.991169,https://www.yelp.com/biz/shanghai-time-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,273 W 38th St,273 W 38TH ST,,,
50116779,SICILY OSTERIA,Manhattan,328,WEST   46 STREET,10036,6466093417,Italian,4/16/2025,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,10.0,A,4/16/2025,11/26/2025,Cycle Inspection / Re-inspection,40.76019811,-73.98892174,104.0,3.0,12100.0,1076202.0,1010360045.0,MN15,POINT (-73.98892173556 40.760198113817),SICILY OSTERIA,10036,328 WEST   46 STREET,328 WEST 46 STREET,ZmxEeE9m0CdpvM3wVRvonQ,Sicily Osteria,4.0,311,,"Sicilian, Pizza",330 W 46th St,New York,NY,10036,40.76019,-73.98918,https://www.yelp.com/biz/sicily-osteria-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,330 W 46th St,330 W 46TH ST,,,
50105206,JAJAJA MEXICANA,Manhattan,63,CARMINE STREET,10014,9172620184,Mexican,11/8/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,24.0,,,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.72972347,-74.00435495,102.0,3.0,6700.0,1009769.0,1005820041.0,MN23,POINT (-74.004354945112 40.729723473067),JAJAJA MEXICANA,10014,63 CARMINE STREET,63 CARMINE STREET,PHMkwS5nmo4IUXbcg0OcAg,Jajaja Mexicana,4.5,731,$$,"Mexican, Cocktail Bars, Wine Bars",63 Carmine St,New York,NY,10014,40.72979,-74.00455,https://www.yelp.com/biz/jajaja-mexicana-new-york-3?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,63 Carmine St,63 CARMINE ST,,,
50061298,ABIKO CURRY,Manhattan,2,WEST   32 STREET,10001,2126950888,Japanese,2/15/2023,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,9.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.74730839,-73.98590313,105.0,3.0,7600.0,1015823.0,1008330047.0,MN17,POINT (-73.985903129221 40.747308389619),ABIKO CURRY,10001,2 WEST   32 STREET,2 WEST 32 STREET,itH4GH2Mw2D5n5kkQAtMog,Abiko Curry,4.0,1126,$$,"Japanese Curry, Noodles, Beer Bar",2 W 32nd St,New York,NY,10001,40.74721,-73.986192,https://www.yelp.com/biz/abiko-curry-new-york-2?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,2 W 32nd St,2 W 32ND ST,,,
50085729,CITIZENS OF CHELSEA,Manhattan,401,WEST   25 STREET,10001,3475547496,Coffee/Tea,12/2/2022,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12.0,A,12/2/2022,11/26/2025,Cycle Inspection / Re-inspection,40.74780331,-74.00046918,104.0,3.0,9300.0,1089398.0,1007237502.0,MN13,POINT (-74.000469177384 40.747803311708),CITIZENS OF CHELSEA,10001,401 WEST   25 STREET,401 WEST 25 STREET,FaR-Kv-0ZzgcqFW1sCnacw,Citizens Of Chelsea,4.2,1159,$$,"Coffee & Tea, Breakfast & Brunch, Australian",401 W 25th St,New York,NY,10001,40.748099827409895,-74.000569,https://www.yelp.com/biz/citizens-of-chelsea-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,401 W 25th St,401 W 25TH ST,,,
50159598,BURP BOWL CAFE,Manhattan,90,WILLIAM STREET,10038,6462401403,Chinese,11/10/2025,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,25.0,Z,11/10/2025,11/26/2025,Pre-permit (Operational) / Re-inspection,40.70817686,-74.0077873,101.0,1.0,1502.0,1087755.0,1000687502.0,MN25,POINT (-74.007787303754 40.708176864362),BURP BOWL CAFE,10038,90 WILLIAM STREET,90 WILLIAM STREET,r4yBRfUocO5TzsMY4hWNKg,Burp Bowl Cafe,4.5,21,,"Chinese, Noodles",90 William St,New York,NY,10038,40.70822,-74.00767,https://www.yelp.com/biz/burp-bowl-cafe-new-york-9?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,90 William St,90 WILLIAM ST,,,
50125264,SHINZO OMAKASE,Manhattan,89,EAST    2 STREET,10009,6465565535,Japanese,10/29/2024,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,7.0,A,10/29/2024,11/26/2025,Cycle Inspection / Initial Inspection,40.723764,-73.98764346,103.0,2.0,3002.0,1005735.0,1004290009.0,MN22,POINT (-73.987643456416 40.723764002879),SHINZO OMAKASE,10009,89 EAST    2 STREET,89 EAST 2 STREET,Er7NcWD3oy39q9ZCBVyxWw,Shinzo Omakase,4.8,128,,"Japanese, Sushi Bars",89 E 2nd St,New York,NY,10009,40.72376638036118,-73.9877712,https://www.yelp.com/biz/shinzo-omakase-new-york-2?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,89 E 2nd St,89 E 2ND ST,,,
50118137,DRAGON SUSHI,Manhattan,1272,AMSTERDAM AVENUE,10027,6462038419,Japanese,4/23/2024,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,12.0,A,4/23/2024,11/26/2025,Cycle Inspection / Re-inspection,40.81105396,-73.95797218,109.0,7.0,21100.0,1059679.0,1019770035.0,MN09,POINT (-73.957972175072 40.811053956087),DRAGON SUSHI,10027,1272 AMSTERDAM AVENUE,1272 AMSTERDAM AVENUE,L949I6aMoUEpaY-dr-SJNw,Dragon Sushi,3.3,49,,"Japanese, Salad, Soup",1272 Amsterdam Ave,New York,NY,10027,40.81128678415391,-73.95822364442438,https://www.yelp.com/biz/dragon-sushi-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1272 Amsterdam Ave,1272 AMSTERDAM AVE,,,
50003214,WILLIAMSBURG PIZZA,Manhattan,277,BROOME STREET,10002,2122264455,Pizza,5/24/2023,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,35.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.71844498,-73.99133849,103.0,1.0,1800.0,1005436.0,1004130014.0,MN27,POINT (-73.991338486346 40.718444982329),WILLIAMSBURG PIZZA,10002,277 BROOME STREET,277 BROOME STREET,58YvTYsyxNyGixTAZiMHcg,Williamsburg Pizza,3.8,305,$,Pizza,277 Broome St,New York,NY,10002,40.71822,-73.99123,https://www.yelp.com/biz/williamsburg-pizza-lower-east-side-new-york-3?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,277 Broome St,277 BROOME ST,,,
50108991,CAFE LUCE,Manhattan,235,EAST   53 STREET,10022,6465902777,Italian,6/16/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,50.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.75733429,-73.96851007,106.0,4.0,9800.0,1038554.0,1013270015.0,MN19,POINT (-73.968510065311 40.757334289283),CAFE LUCE,10022,235 EAST   53 STREET,235 EAST 53 STREET,hkooeEkd3oPsLD6JJrYpjA,Cafe Luce,4.3,242,$$,"Italian, Pasta Shops, Wine Bars",235 E 53rd St,Manhattan,NY,10022,40.75732569655829,-73.96792112111306,https://www.yelp.com/biz/cafe-luce-manhattan-3?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,235 E 53rd St,235 E 53RD ST,,,
50128210,KALYE,Manhattan,251,BROOME STREET,10002,6467994651,Filipino,10/26/2022,Violations were cited in the following area(s).,05H,"Written Standard Operating Procedure (SOP) approved by the Department for refillable, reusable containers not available at the time of inspection.  Container construction improper",Critical,129.0,,,11/26/2025,Pre-permit (Non-operational) / Initial Inspection,40.7180057,-73.98989557,103.0,1.0,1800.0,1005275.0,1004080011.0,MN27,POINT (-73.989895568829 40.718005701406),KALYE,10002,251 BROOME STREET,251 BROOME STREET,7mJ0jIHAyeYqzEgBvNwIdw,Kalye,4.8,133,$$,Filipino,111 Rivington St,New York,NY,10002,40.719795,-73.987936,https://www.yelp.com/biz/kalye-new-york-7?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,111 Rivington St,111 RIVINGTON ST,,,
50144392,LUNAR,Manhattan,12,EAST   37 STREET,10016,9292998903,Chinese,1/9/2025,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,34.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.74993187,-73.98223926,105.0,4.0,8200.0,1017188.0,1008660067.0,MN20,POINT (-73.982239261719 40.749931872742),LUNAR,10016,12 EAST   37 STREET,12 EAST 37 STREET,iu1TLnNH13AdBDg_LmnuHQ,Lunar,4.2,77,,Chinese,12 E 37th St,New York,NY,10016,40.74981466503257,-73.98231633276964,https://www.yelp.com/biz/lunar-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,12 E 37th St,12 E 37TH ST,,,
40396020,LA CONTENTA OESTE,Manhattan,78,WEST   11 STREET,10011,2125332233,Mexican,9/10/2025,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,12.0,A,9/10/2025,11/26/2025,Cycle Inspection / Initial Inspection,40.73497426,-73.99732621,102.0,2.0,6300.0,1009510.0,1005740007.0,MN23,POINT (-73.997326205797 40.734974259837),LA CONTENTA OESTE,10011,78 WEST   11 STREET,78 WEST 11 STREET,tvqtAjAyc7dplVVwhw3VZQ,La Contenta Oeste,4.2,376,$$,"Mexican, Breakfast & Brunch, Cocktail Bars",78 W 11th St,New York,NY,10011,40.7352,-73.99808,https://www.yelp.com/biz/la-contenta-oeste-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,78 W 11th St,78 W 11TH ST,,,
50117450,LYLA'S BODEGA,Manhattan,177,WEST   83 STREET,10024,2127991555,Latin American,3/15/2022,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,67.0,,,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.7853682,-73.97556007,107.0,6.0,16900.0,1032105.0,1012140001.0,MN12,POINT (-73.975560069114 40.785368197909),LYLA S BODEGA,10024,177 WEST   83 STREET,177 WEST 83 STREET,7BMkWFHYdeWOmrP92fRNXQ,Lyla's Bodega,4.9,18,,"Spanish, Breakfast & Brunch",177 W 83rd St,New York,NY,10024,40.7856899,-73.976047,https://www.yelp.com/biz/lylas-bodega-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,177 W 83rd St,177 W 83RD ST,,,
50066240,KO SUSHI,Manhattan,1329,2 AVENUE,10021,2124391678,Japanese,4/23/2025,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,39.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.7675858,-73.95926326,108.0,4.0,12600.0,1072227.0,1014257501.0,MN31,POINT (-73.959263258299 40.767585795912),KO SUSHI,10021,1329 2 AVENUE,1329 2 AVENUE,YUupWsGbZx-bGea9fdmW4w,Ko Sushi,3.5,393,$$,"Japanese, Sushi Bars",1329 2nd Ave,New York,NY,10021,40.767795,-73.959442,https://www.yelp.com/biz/ko-sushi-new-york-4?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1329 2nd Ave,1329 2ND AVE,,,
41591687,PIZZARTE,Manhattan,69,WEST   55 STREET,10019,2122473936,Italian,7/2/2024,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,70.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.76253213,-73.97696189,105.0,4.0,10400.0,1084504.0,1012710106.0,MN17,POINT (-73.976961886145 40.762532125352),PIZZARTE,10019,69 WEST   55 STREET,69 WEST 55 STREET,xsQTIeq-WLkp4ParkTQpMQ,PizzArte,4.1,1445,$$,"Pizza, Italian, Gluten-Free",69 W 55th St,New York,NY,10019,40.7629335072372,-73.9776668697596,https://www.yelp.com/biz/pizzarte-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,69 W 55th St,69 W 55TH ST,,,
50133102,ONGI,Manhattan,630,3 AVENUE,10017,9177473395,Korean,11/3/2025,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,26.0,Z,11/3/2025,11/26/2025,Cycle Inspection / Re-inspection,40.74979058,-73.97516534,106.0,4.0,8000.0,1036149.0,1012950040.0,MN20,POINT (-73.975165336169 40.74979057691),ONGI,10017,630 3 AVENUE,630 3 AVENUE,fSfECAGJr6h6cbJ22mmv1g,ONGI,4.5,91,$$,Korean,630 3rd Ave,New York,NY,10017,40.750009,-73.975406,https://www.yelp.com/biz/ongi-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,630 3rd Ave,630 3RD AVE,,,
50123938,SUSHI BLOSSOMS,Manhattan,334,8 AVENUE,10001,6464787728,Japanese,2/20/2024,Violations were cited in the following area(s).,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,36.0,,,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.74761388,-73.99678434,105.0,3.0,9500.0,1084996.0,1007760004.0,MN17,POINT (-73.996784339572 40.747613879068),SUSHI BLOSSOMS,10001,334 8 AVENUE,334 8 AVENUE,W08oKnigMWp4FFiGF1NJVg,Sushi Blossoms,4.6,192,,"Sushi Bars, Japanese",334 8th Ave,New York,NY,10001,40.747385365668656,-73.99678497525383,https://www.yelp.com/biz/sushi-blossoms-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,334 8th Ave,334 8TH AVE,,,
50107443,JOE'S STEAM RICE ROLL,Manhattan,422,AMSTERDAM AVENUE,10024,3473796961,Chinese,8/20/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,26.0,Z,8/20/2025,11/26/2025,Cycle Inspection / Re-inspection,40.78402096,-73.97769468,107.0,6.0,16700.0,1032664.0,1012280030.0,MN12,POINT (-73.97769468287 40.784020959099),JOE S STEAM RICE ROLL,10024,422 AMSTERDAM AVENUE,422 AMSTERDAM AVENUE,smxIke5NSkMIExa6jLVw-g,Joe's Steam Rice Roll,4.3,288,$,Cantonese,422 Amsterdam Ave,New York,NY,10024,40.784079,-73.977885,https://www.yelp.com/biz/joes-steam-rice-roll-new-york-5?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,422 Amsterdam Ave,422 AMSTERDAM AVE,,,
50011932,ANTICA RISTORANTE,Manhattan,8,STONE STREET,10004,2124803880,Italian,12/17/2024,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,10.0,A,12/17/2024,11/26/2025,Cycle Inspection / Re-inspection,40.70401811,-74.0126378,101.0,1.0,900.0,1087618.0,1000100033.0,MN25,POINT (-74.012637796938 40.704018105174),ANTICA RISTORANTE,10004,8 STONE STREET,8 STONE STREET,0Tvwk0hvgaY0QVIsZGTZKQ,Antica Ristorante,4.3,648,$$$,"Italian, Steakhouses",8 Stone St,New York,NY,10004,40.7039355145338,-74.0121731758117,https://www.yelp.com/biz/antica-ristorante-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,8 Stone St,8 STONE ST,,,
50160607,NOBODY TOLD ME,Manhattan,951,AMSTERDAM AVENUE,10025,9177556026,American,4/1/2025,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,29.0,,,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.80088165,-73.96536505,107.0,7.0,19300.0,1055980.0,1018610063.0,MN09,POINT (-73.965365051979 40.800881647688),NOBODY TOLD ME,10025,951 AMSTERDAM AVENUE,951 AMSTERDAM AVENUE,xEF3Kvd0yw74pjnlFB2Sgg,Nobody Told Me,4.3,298,$$,"Cocktail Bars, New American",951 Amsterdam Ave,New York,NY,10025,40.80080637932642,-73.96519384340974,https://www.yelp.com/biz/nobody-told-me-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,951 Amsterdam Ave,951 AMSTERDAM AVE,,,
41305402,CASA DI ISACCO,Manhattan,536,9 AVENUE,10018,2125945408,Italian,2/17/2022,Violations were cited in the following area(s).,04O,Live animals other than fish in tank or service animal present in facility's food and/or non-food areas.,Critical,18.0,,,11/26/2025,Cycle Inspection / Initial Inspection,40.75689653,-73.9937266,104.0,3.0,11500.0,1013698.0,1007630076.0,MN15,POINT (-73.993726599692 40.756896532162),CASA DI ISACCO,10018,536 9 AVENUE,536 9 AVENUE,C3OlQ_y5LcgboyaKlpETYA,Casa Di Isacco,3.9,442,$$,"Italian, Seafood, Wine Bars",536 9th Ave,New York,NY,10018,40.7568,-73.99342,https://www.yelp.com/biz/casa-di-isacco-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,536 9th Ave,536 9TH AVE,,,
41594882,LA NOSTRA PIZZERIA,Manhattan,2146,2 AVENUE,10029,2123607453,Pizza,11/22/2022,Violations were cited in the following area(s).,09A,"Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE",Not Critical,13.0,A,11/22/2022,11/26/2025,Cycle Inspection / Re-inspection,40.79337001,-73.94041325,111.0,8.0,18000.0,1052856.0,1016820001.0,MN34,POINT (-73.940413253622 40.793370010398),LA NOSTRA PIZZERIA,10029,2146 2 AVENUE,2146 2 AVENUE,uCylIY_ELLa_7-MsVQWsSw,La Nostra Pizzeria,4.2,114,$,Pizza,2146 2nd Ave,New York,NY,10029,40.79316,-73.94018,https://www.yelp.com/biz/la-nostra-pizzeria-new-york-2?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,2146 2nd Ave,2146 2ND AVE,,,
50034213,HAN DYNASTY,Manhattan,215,WEST   85 STREET,10024,2128589060,Chinese,3/14/2024,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,19.0,B,3/14/2024,11/26/2025,Cycle Inspection / Re-inspection,40.78727043,-73.97614438,107.0,6.0,17100.0,1033133.0,1012330016.0,MN12,POINT (-73.976144383291 40.787270433885),HAN DYNASTY,10024,215 WEST   85 STREET,215 WEST 85 STREET,ojbH3wnRu050hRhkmoxRiA,Han Dynasty,3.8,778,$$,"Szechuan, Beer, Wine & Spirits",215 W 85th St,New York,NY,10024,40.7875329540021,-73.97638356686477,https://www.yelp.com/biz/han-dynasty-new-york-8?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,215 W 85th St,215 W 85TH ST,,,
